COU,Country,VAR,Indicator,YEAR,Year,Value,Flag Codes,Flags
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,1.183135043,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,1.119702607,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,0.702534206,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.554958078,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.567145449,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.849325069,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.825097245,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,0.672868844,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,0.851972157,,
EST,Estonia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,0.823060804,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,4.230421127,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,3.815821876,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,3.911590171,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,3.974806701,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,3.722268504,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,3.766423846,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,3.981827305,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,3.996986552,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,3.477235809,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,3.747155792,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,4.124728647,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,3.983787923,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,3.79767275,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,3.796583461,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,3.644619242,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,3.708506571,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,3.119988017,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,3.398542876,,
FIN,Finland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,3.339017535,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,1.086393025,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,0.978307799,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,0.987812335,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,1.053823401,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,1.202322536,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,1.097940516,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,1.126329409,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,1.176217605,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,1.177304616,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,1.203019997,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,1.204470217,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,1.2110577,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,1.196651802,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,1.180282155,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,1.136726527,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,1.111399674,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,1.135212866,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,1.163614437,,
FRA,France,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,1.297287778,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,0.086040321,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,1.39697848,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.772221867,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.102708251,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.091811448,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.083509394,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,0.07356745,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,0.154987961,,
GEO,Georgia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,0.046175567,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,0.502240102,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,0.495273902,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,0.438206292,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,0.465696536,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,0.525502184,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,0.638920964,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,0.553248026,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,0.608439065,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,0.621181908,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,0.59887987,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,0.577528909,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,0.631573059,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.601518635,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.586304873,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.598358638,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.624960606,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,0.511654068,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,0.459524612,,
DEU,Germany,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,0.496520287,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,8.1837732,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,10.75547275,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,9.574063677,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,9.043571765,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,9.97206654,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,9.386053722,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,10.05721023,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,9.151949797,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,8.46674571,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,11.35334046,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,10.39624972,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,8.323924694,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,10.20059356,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,8.401889895,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,8.724547782,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,10.19263227,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,10.29893521,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,10.73254682,,
GRC,Greece,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,11.393592,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,0.033798873,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,0.063445266,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,0.273082093,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,0.057997947,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,0.026766278,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,0.025057743,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,0.024339167,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,0.024499213,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,0.024649485,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,0.027100543,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.180269666,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.161151016,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.173303327,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.158741028,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,0.129439524,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,0.12297223,,
HUN,Hungary,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,0.116205092,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,2.504471987,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,3.439691989,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,2.45811073,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,2.93903138,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,2.82025281,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,2.82025281,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,5.570163599,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,6.11912881,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,5.847422563,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,3.525849551,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,4.087665527,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,2.317522625,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,1.579949024,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,1.928868748,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,2.300642185,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,2.981414711,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,3.069708642,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,3.113480819,,
ISL,Iceland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,4.200288234,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,1.629559721,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,1.648175599,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,1.30955404,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,1.467068337,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,1.424042728,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,1.751093278,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,1.751652993,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,2.068147849,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,2.014422939,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,1.650528866,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,1.320297937,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,1.209990947,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.98456197,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.944032401,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.911735025,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.861338009,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,0.830948798,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,1.318266022,,
IND,India,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,1.496489143,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,1.441957747,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,1.380379085,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,1.441757888,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,1.528253677,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,1.858824639,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,1.618497327,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,2.341178489,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,1.90089136,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,1.970792887,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,2.130984314,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,2.195369693,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,2.155257565,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,2.301144616,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,2.248449142,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,2.410812314,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,1.964705479,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,2.193739842,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,1.975452494,,
IRL,Ireland,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,2.157575159,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,3.435347968,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,3.507588156,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,3.429102757,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,3.653069326,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,3.590971904,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,3.567637293,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,3.528868953,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,3.384781455,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,3.803350931,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,3.377035987,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,3.269243049,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,3.114168274,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,3.001005404,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,3.071986967,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,2.896773385,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,2.859576609,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,2.988143279,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,2.816177827,,
ITA,Italy,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,2.000014311,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,5.613774427,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,5.394241151,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,5.537544341,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,5.434353595,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,4.968690227,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,5.026565828,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,4.965704665,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,4.905764978,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,4.729814491,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,4.478817597,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,4.595165501,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,4.627356735,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,4.788681962,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,4.790641397,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,4.923810879,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,4.772748534,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,4.83684901,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,4.832172272,,
JPN,Japan,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,4.911089362,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2000,2000,5.344446889,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2001,2001,4.601831302,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2002,2002,4.630116539,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2003,2003,4.528892823,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2004,2004,4.264700373,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2005,2005,3.262300501,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2006,2006,3.224228491,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,3.06750841,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,3.308757119,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,3.077748783,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2010,2010,2.481200547,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2011,2011,0.901635466,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2012,2012,0.822408157,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2013,2013,0.730294308,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2014,2014,0.452036649,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2015,2015,0.696418017,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2016,2016,1.426977118,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2017,2017,1.288936004,,
KOR,Korea,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2018,2018,0.98699226,,
LVA,Latvia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2007,2007,0.084153634,,
LVA,Latvia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2008,2008,0.178040974,,
LVA,Latvia,IND-ENE-NAVI,Share of CO2 emissions from navigation in total CO2 emissions from transport,2009,2009,0.406096562,,
